t,x,y,vx,vy,theta_x,theta_y,dist_x,dist_y
3.200000000000000178e+00,4.940843555473657895e-08,-2.574312825126530806e-08,-2.403585963897168998e-07,1.252333149933420017e-07,1.410982558542639972e-07,-7.351599895248796753e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000000e+00,3.869604198791802597e-08,-2.016168212020679323e-08,-1.882457162147863589e-07,9.808109811329499913e-08,1.105063127714256123e-07,-5.757677105759930231e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000266e+00,3.030623513411705182e-08,-1.579036634354205332e-08,-1.474315884910617203e-07,7.681583616644849076e-08,8.654710214808887462e-08,-4.509337576384800139e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.350000000000000089e+00,2.373544788614716918e-08,-1.236680886925461923e-08,-1.154664962478995799e-07,6.016116050347131809e-08,6.778256103545085793e-08,-3.531654346759728029e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000355e+00,1.858929305678739098e-08,-9.685523329939923129e-09,-9.043185312063919180e-08,4.711743585374516787e-08,5.308641729752121635e-08,-2.765945599261670777e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.450000000000000178e+00,1.455889174742751721e-08,-7.585575484071073513e-09,-7.082504730441769780e-08,3.690176091772188806e-08,4.157658929429672081e-08,-2.166252500076695950e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000000e+00,1.140233403528602514e-08,-5.940923733740777976e-09,-5.546925284148765368e-08,2.890097761379917388e-08,3.256224219575204221e-08,-1.696580690285883629e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.550000000000000266e+00,8.930159225561572364e-09,-4.652853944204949783e-09,-4.344279499833055577e-08,2.263486853366360061e-08,2.550232317782381993e-08,-1.328739857680031828e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000089e+00,6.993984174388557152e-09,-3.644054493268500782e-09,-3.402383015073545497e-08,1.772733366955766170e-08,1.997308672899120387e-08,-1.040651717596780265e-08,0.000000000000000000e+00,0.000000000000000000e+00
3.650000000000000355e+00,5.477597139766735341e-09,-2.853975927279919506e-09,-2.664701979167272315e-08,1.388381640319465241e-08,1.564266089415333121e-08,-8.150248455916499470e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.700000000000000178e+00,4.289982601827062587e-09,-2.235196704258813910e-09,-2.086959817962908450e-08,1.087362383484863066e-08,1.225112788872530762e-08,-6.383168236782510619e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e+00,3.359858393084130589e-09,-1.750576891337402953e-09,-1.634479696357209071e-08,8.516080295802691096e-09,9.594923495528914740e-09,-4.999214068068205584e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000266e+00,2.631397250135734325e-09,-1.371028977738544635e-09,-1.280103169600861048e-08,6.669682959983365420e-09,7.514618876012067372e-09,-3.915319222569735338e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000089e+00,2.060875988784126954e-09,-1.073772004589145845e-09,-1.002560098161076593e-08,5.223608660502833317e-09,5.885351444233040488e-09,-3.066426923491947152e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000355e+00,1.614051181716432350e-09,-8.409642221721641294e-10,-7.851919863132195189e-09,4.091062139203730460e-09,4.609330452234160637e-09,-2.401585552185174609e-09,0.000000000000000000e+00,0.000000000000000000e+00
3.950000000000000178e+00,1.264103823509148174e-09,-6.586322049290479927e-10,-6.149521175851191639e-09,3.204066482502359611e-09,3.609967462301972457e-09,-1.880890465798721886e-09,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,9.900296190800646324e-10,-5.158321483037976314e-10,-4.816224738844550861e-09,2.509383058721566159e-09,2.827279409434037069e-09,-1.473088868774037743e-09,0.000000000000000000e+00,0.000000000000000000e+00
4.049999999999999822e+00,7.753782786091894308e-10,-4.039930073756037973e-10,-3.772004367778692522e-09,1.965316066251185267e-09,2.214288339849039807e-09,-1.153703979452361771e-09,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000533e+00,6.072661497719588430e-10,-3.164020516074202715e-10,-2.954184599357989192e-09,1.539209897365293959e-09,1.734201733168230498e-09,-9.035659018399522746e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.150000000000000355e+00,4.756029241886073634e-10,-2.478019580381233772e-10,-2.313678828591424509e-09,1.205489106221186368e-09,1.358204167542501293e-09,-7.076610235455638111e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000178e+00,3.724860040061450390e-10,-1.940752599282064040e-10,-1.812043066988953906e-09,9.441233373729221779e-10,1.063727780596603853e-09,-5.542308792593795468e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000000e+00,2.917261777083695531e-10,-1.519972110567674580e-10,-1.419168484426914118e-09,7.394250778145440532e-10,8.330977170098827319e-10,-4.340663923888578303e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999999822e+00,2.284761355997988668e-10,-1.190422322638237303e-10,-1.111474238047380355e-09,5.791080720686403287e-10,6.524712607372290123e-10,-3.399551343174050503e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.350000000000000533e+00,1.789395279802483134e-10,-9.323232290796175958e-11,-8.704921194341992518e-10,4.535498851706125720e-10,5.110069772079080547e-10,-2.662484250686518552e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000355e+00,1.401431033037055995e-10,-7.301833869807212402e-11,-6.817580687504357543e-10,3.552143516208731776e-10,4.002139963377310843e-10,-2.085222921956275937e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000178e+00,1.097582497577673974e-10,-5.718701004038876503e-11,-5.339440230756246474e-10,2.781992449407699164e-10,3.134423794754740812e-10,-1.633119382069847813e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000000e+00,8.596122895738608294e-11,-4.478812002122243822e-11,-4.181779913521578583e-10,2.178820183713168693e-10,2.454839814456175562e-10,-1.279037789201962603e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.549999999999999822e+00,6.732371279764527944e-11,-3.507747115330370669e-11,-3.275115459557401915e-10,1.706423536112255710e-10,1.922598509086013647e-10,-1.001725706134972408e-10,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000533e+00,5.272705334525560411e-11,-2.747221767575478102e-11,-2.565027690421649455e-10,1.336448646090380730e-10,1.505754064021750937e-10,-7.845385013664929104e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000355e+00,4.129514013628001700e-11,-2.151588239430342197e-11,-2.008896215683018494e-10,1.046689140086563212e-10,1.179286934117022812e-10,-6.144403167022697240e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000178e+00,3.234181488786813525e-11,-1.685095832703928957e-11,-1.573341301715989095e-10,8.197532761023576722e-11,9.236021380972600790e-11,-4.812216381115796810e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000000e+00,2.532968738668033569e-11,-1.319745067089579764e-11,-1.232220376722515144e-10,6.420200687521918146e-11,7.233531423262467088e-11,-3.768865074311222798e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000711e+00,1.983788063011959836e-11,-1.033607114980801520e-11,-9.650589196089533867e-11,5.028217400244970295e-11,5.665207419194542709e-11,-2.951725945679417546e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.850000000000000533e+00,1.553676924184302639e-11,-8.095076047489559365e-12,-7.558215526300531568e-11,3.938034253861470186e-11,4.436916524518472855e-11,-2.311753243113730829e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000355e+00,1.216819492843294746e-11,-6.339957926456065667e-12,-5.919495771839342753e-11,3.084217039587572216e-11,3.474935123971878624e-11,-1.810534973570089231e-11,0.000000000000000000e+00,0.000000000000000000e+00
4.950000000000000178e+00,9.529971483233363711e-12,-4.965372316878773870e-12,-4.636071844060633815e-11,2.415518538965190587e-11,2.721523844112405494e-11,-1.417987365340610633e-11,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,7.463749307551340272e-12,-3.888814804644576943e-12,-3.630910971427772059e-11,1.891802599231071525e-11,2.131461961110365217e-11,-1.110549200991599532e-11,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000000711e+00,5.845511062019719879e-12,-3.045669009233342311e-12,-2.843682092486171233e-11,1.481635109284091073e-11,1.669333194154738567e-11,-8.697676424830662344e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000533e+00,4.578127984768180341e-12,-2.385328224611150876e-12,-2.227134707174240194e-11,1.160397283498576222e-11,1.307399974267030098e-11,-6.811906678561245081e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000000355e+00,3.585530096948578812e-12,-1.868157938987212186e-12,-1.744262840423051371e-11,9.088080102269569780e-12,1.023938599375272102e-11,-5.334996420993055266e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e+00,2.808140383776332583e-12,-1.463116919924041080e-12,-1.366083895455480136e-11,7.117665744291567092e-12,8.019353494927040400e-12,-4.178299579703019620e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000000e+00,2.199298904702118189e-12,-1.145894079238589586e-12,-1.069899080674216650e-11,5.574462931374253124e-12,6.280653011404742615e-12,-3.272389707526155090e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000711e+00,1.722462203160707377e-12,-8.974492899051596755e-13,-8.379309987003937767e-12,4.365846625796910257e-12,4.918925481289889594e-12,-2.562892916999535237e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.350000000000000533e+00,1.349009920831603927e-12,-7.028705728948773848e-13,-6.562566238869739831e-12,3.419274106695573658e-12,3.852438249103523917e-12,-2.007224288995816445e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e+00,1.056526966549813277e-12,-5.504790608211197734e-13,-5.139716242309807354e-12,2.677930861711099688e-12,3.017179365617064045e-12,-1.572031870551814031e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000000178e+00,8.274581334130092673e-13,-4.311280171460860577e-13,-4.025358692000484710e-12,2.097320506145437871e-12,2.363015507496769789e-12,-1.231194847321711255e-12,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000000e+00,6.480544124559833012e-13,-3.376538371705939751e-13,-3.152608400027538610e-12,1.642594052143493848e-12,1.850682910105438962e-12,-9.642557383645371634e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000000711e+00,5.075477592701934418e-13,-2.644460791732635204e-13,-2.469081760012006744e-12,1.286458227167157405e-12,1.449430705338266644e-12,-7.551925115602674626e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e+00,3.975047819887980564e-13,-2.071107184094582377e-13,-1.933752614999929449e-12,1.007537296318840916e-12,1.135175214568612588e-12,-5.914569204265350823e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000000355e+00,3.113205581503613751e-13,-1.622064120375082153e-13,-1.514489814221817072e-12,7.890900629621280558e-13,8.890544149678068791e-13,-4.632213420624272385e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000178e+00,2.438221986717730308e-13,-1.270379452504488901e-13,-1.186128659679520453e-12,6.180050403499199097e-13,6.962958163900009849e-13,-3.627889104541582232e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000000e+00,1.909583643249951862e-13,-9.949446098175324235e-14,-9.289604882790433766e-13,4.840134831557712862e-13,5.453297973215472171e-13,-2.841315405773722416e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000711e+00,1.495560990932000135e-13,-7.792276352182765055e-14,-7.275497322666524420e-13,3.790730440385033810e-13,4.270951811667816245e-13,-2.225281149024331575e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.850000000000000533e+00,1.171303852284168605e-13,-6.102809156373276610e-14,-5.698074563988092249e-13,2.968850615063771958e-13,3.344953726567238396e-13,-1.742811157867423131e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000355e+00,9.173498925782782283e-14,-4.779640494742037522e-14,-4.462657643432169020e-13,2.325165060713011243e-13,2.619724109813050011e-13,-1.364946956621138800e-13,0.000000000000000000e+00,0.000000000000000000e+00
5.950000000000000178e+00,7.184564652223271546e-14,-3.743352065191239446e-14,-3.495095232405108748e-13,1.821038934100906428e-13,2.051733737608076640e-13,-1.069008645015255778e-13,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,5.626857283091848913e-14,-2.931744489859963076e-14,-2.737312977964850865e-13,1.426213930160493663e-13,1.606891089894039673e-13,-8.372336211117397426e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.050000000000000711e+00,4.406881198359887608e-14,-2.296104027657133876e-14,-2.143827804708675611e-13,1.116992139208774115e-13,1.258496133027033996e-13,-6.557104468597262346e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000533e+00,3.451411848460217618e-14,-1.798278712233594908e-14,-1.679017961497069441e-13,8.748136676198315531e-14,9.856377490701196106e-14,-5.135438655103945763e-14,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000355e+00,2.703100721690651462e-14,-1.408388421395777002e-14,-1.314984957671477622e-13,6.851426488968513432e-14,7.719386233276121591e-14,-4.022008541519756467e-14,0.000000000000000000e+00,0.000000000000000000e+00
