t,x,y,vx,vy,theta_x,theta_y,dist_x,dist_y
6.150000000000000355e+00,4.463380972327968548e-04,-1.262143763775733490e-03,-1.231954977848438034e-07,4.830217500139200384e-03,-3.567723220248785864e-03,-6.832239048261227196e-04,2.500000000000000139e-02,-1.499999999999999944e-02
6.200000000000000178e+00,4.463326066105000262e-04,-1.046767633401993712e-03,-9.648504160505850070e-08,3.787001110942151642e-03,-3.567738900268093132e-03,-7.826610639313701600e-05,2.500000000000000139e-02,-1.499999999999999944e-02
6.250000000000000000e+00,4.463283064298289530e-04,-8.779508990584167531e-04,-7.556576763301319037e-08,2.967375837965800008e-03,-3.567751180664022453e-03,4.002146353333310572e-04,2.500000000000000139e-02,-1.499999999999999944e-02
6.300000000000000711e+00,4.463249385870869082e-04,-7.456867886464610320e-04,-5.918207519111131993e-08,2.324527862784648256e-03,-3.567760798508812139e-03,7.766325051928181077e-04,2.500000000000000139e-02,-1.499999999999999944e-02
6.350000000000000533e+00,4.463223009387592369e-04,-6.420816994217870555e-04,-4.635059052774035492e-08,1.820725308694730185e-03,-3.567768331075510998e-03,1.072039037687821505e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.400000000000000355e+00,4.463202351687317062e-04,-5.609332572678299824e-04,-3.630114718989204073e-08,1.426034660488377168e-03,-3.567774230479372252e-03,1.303612856384996337e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.450000000000000178e+00,4.463186172859638992e-04,-4.973766069031637952e-04,-2.843056079361549965e-08,1.116875444290432815e-03,-3.567778850811898547e-03,1.485055592512008089e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.500000000000000000e+00,4.463173501823622770e-04,-4.475990651180905750e-04,-2.226642538916448548e-08,8.747307019766958425e-04,-3.567782469393098854e-03,1.627186835651195027e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.550000000000000711e+00,4.463163578041957100e-04,-4.086136595657228923e-04,-1.743875904522027081e-08,6.850806296445324968e-04,-3.567785303416312007e-03,1.738512096901247877e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.600000000000000533e+00,4.463155805872233970e-04,-3.780806996934332233e-04,-1.365779695608553425e-08,5.365472139429006788e-04,-3.567787522984448931e-03,1.825704155279132043e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.650000000000000355e+00,4.463149718815482311e-04,-3.541676510856831017e-04,-1.069659929270757183e-08,4.202170879914364217e-04,-3.567789261319780081e-03,1.893993120521296133e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.700000000000000178e+00,4.463144951516103700e-04,-3.354392539249651862e-04,-8.377429887346835780e-09,3.291086102683680060e-04,-3.567790622760175397e-03,1.947476608454047197e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.750000000000000000e+00,4.463141217832602980e-04,-3.207714161300862497e-04,-6.561088210138926455e-09,2.577535598417708663e-04,-3.567791689021627792e-03,1.989364343520351464e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.800000000000000711e+00,4.463138293662884224e-04,-3.092837579896551867e-04,-5.138554315813420146e-09,2.018691930745582686e-04,-3.567792524102975614e-03,2.022170329110393235e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.850000000000000533e+00,4.463136003493259102e-04,-3.002867756833452781e-04,-4.024445276848087170e-09,1.581012835249166618e-04,-3.567793178127234843e-03,2.047863568198798369e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.900000000000000355e+00,4.463134209863812746e-04,-2.932404581705205164e-04,-3.151890354753559310e-09,1.238228313715939040e-04,-3.567793690350064099e-03,2.067986183036853859e-03,2.500000000000000139e-02,-1.499999999999999944e-02
6.950000000000000178e+00,4.463132805117826329e-04,-2.877218756592746425e-04,-2.468517303869229173e-09,9.697639988124415330e-05,-3.567794091515967981e-03,2.083745952718683153e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.000000000000000000e+00,4.463131704940032410e-04,-2.833997950228566722e-04,-1.933308903180737630e-09,7.595062984057876986e-05,-3.567794405703595285e-03,2.096088797403900146e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.050000000000000711e+00,4.463130843295870357e-04,-2.800147988182834723e-04,-1.514141022133365698e-09,5.948352526252534861e-05,-3.567794651771042953e-03,2.105755550640867058e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.100000000000000533e+00,4.463130168467977681e-04,-2.773637147227948712e-04,-1.185854487082221656e-09,4.658670728205187295e-05,-3.567794844487682474e-03,2.113326424033818048e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.150000000000000355e+00,4.463129639952025975e-04,-2.752874208582649406e-04,-9.287449720092505067e-10,3.648609052815113344e-05,-3.567794995420721111e-03,2.119255831879734812e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.200000000000000178e+00,4.463129226025580230e-04,-2.736612950761397592e-04,-7.273803263049732916e-10,2.857542153454375493e-05,-3.567795113629405272e-03,2.123899665553846683e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.250000000000000000e+00,4.463128901844064180e-04,-2.723877349610828984e-04,-5.696742971375010454e-10,2.237989059402979120e-05,-3.567795206208826397e-03,2.127536654523364511e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.300000000000000711e+00,4.463128647949545923e-04,-2.713902995956640209e-04,-4.461610977875653243e-10,1.752763302593760740e-05,-3.567795278715755244e-03,2.130385096042635481e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.350000000000000533e+00,4.463128449102841304e-04,-2.706091214674970821e-04,-3.494272525480048219e-10,1.372740933780531271e-05,-3.567795335502194944e-03,2.132615957643187003e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.400000000000000355e+00,4.463128293368828921e-04,-2.699973131354332294e-04,-2.736666328374268643e-10,1.075112461966282776e-05,-3.567795379976548397e-03,2.134363138837263967e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.450000000000000178e+00,4.463128171400086307e-04,-2.695181529780164343e-04,-2.143319531042554738e-10,8.420137963236291520e-06,-3.567795414808260564e-03,2.135731507951637437e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.500000000000000000e+00,4.463128075875839700e-04,-2.691428811089200302e-04,-1.678618472159366774e-10,6.594540179480357767e-06,-3.567795442087973775e-03,2.136803196471192233e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.550000000000000711e+00,4.463128001062559671e-04,-2.688489731671146808e-04,-1.314670970104789669e-10,5.164756248528391628e-06,-3.567795463453074436e-03,2.137642528686506393e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.600000000000000533e+00,4.463127942469824515e-04,-2.686187883722115162e-04,-1.029632284741674839e-10,4.044968469561761668e-06,-3.567795480185922182e-03,2.138299882529026176e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.650000000000000355e+00,4.463127896580797345e-04,-2.684385106993383082e-04,-8.063938801279104382e-11,3.167965558853011509e-06,-3.567795493290867696e-03,2.138814713326340870e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.700000000000000178e+00,4.463127860641140604e-04,-2.682973196213520864e-04,-6.315566390889051071e-11,2.481108531602930313e-06,-3.567795503554470598e-03,2.139217921967427431e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.750000000000000000e+00,4.463127832493694208e-04,-2.681867406451467857e-04,-4.946264869760476639e-11,1.943171234088784649e-06,-3.567795511592794077e-03,2.139533709618323624e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.800000000000000711e+00,4.463127810449000663e-04,-2.681001366603119303e-04,-3.873846847319630254e-11,1.521865890342764298e-06,-3.567795517888292921e-03,2.139781030310955890e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.850000000000000533e+00,4.463127793183899097e-04,-2.680323095701565893e-04,-3.033943688722945261e-11,1.191905143157746645e-06,-3.567795522818845849e-03,2.139974728591414847e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.900000000000000355e+00,4.463127779662107988e-04,-2.679791882944176050e-04,-2.376143167493806547e-11,9.334842703185915871e-07,-3.567795526680382374e-03,2.140126430511044356e-03,2.500000000000000139e-02,-1.499999999999999944e-02
7.950000000000000178e+00,4.463127769072026659e-04,-2.679375844171251464e-04,-1.860962740240107172e-11,7.310924765100839810e-07,-3.567795529704684970e-03,2.140245241438825351e-03,2.500000000000000139e-02,-1.499999999999999944e-02
