t,x,y,vx,vy,theta_x,theta_y,dist_x,dist_y
8.500000000000000888e-01,4.809881297809086645e-03,-2.506037662943389442e-03,-2.339954885443942117e-02,1.219128719054889121e-02,1.373759523919553666e-02,-7.156844231385992711e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,3.767008893505197423e-03,-1.962692634068416517e-03,-1.832591752234996596e-02,9.548020841946168111e-03,1.075864660425874392e-02,-5.605093150514051104e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000666e-01,2.950257070528860930e-03,-1.537153387933491407e-03,-1.435243359735452126e-02,7.477861891459226459e-03,8.425738108003708732e-03,-4.389798501099460848e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.310594924272941185e-03,-1.203877519968610602e-03,-1.124053545947807653e-02,5.856550603518822021e-03,6.598761140399277136e-03,-3.438010984995298891e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.050000000000000044e+00,1.809623815285695079e-03,-9.428607135861973021e-04,-8.803386360908872083e-03,4.586767069018698149e-03,5.167974243309256949e-03,-2.692593461822297488e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000089e+00,1.417271826567806500e-03,-7.384360160250343563e-04,-6.894669733208213733e-03,3.592292682382107818e-03,4.047443901302542543e-03,-2.108797936894481195e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.150000000000000133e+00,1.109987898428484599e-03,-5.783333861844082305e-04,-5.399801741740110385e-03,2.813435152489942095e-03,3.169882073212003035e-03,-1.651579982178503700e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000178e+00,8.693276396966416117e-04,-4.529431527746795479e-04,-4.229047710589219078e-03,2.203445013443628645e-03,2.482598846773786429e-03,-1.293494430632879683e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000000e+00,6.808459053006281000e-04,-3.547391814942441870e-04,-3.312131931642601883e-03,1.725709133978090525e-03,1.944333483085905825e-03,-1.013047289125535572e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000044e+00,5.332295804204448611e-04,-2.778271200711113871e-04,-2.594017155739153889e-03,1.351552825533520888e-03,1.522773980256415804e-03,-7.934051305725116354e-04,0.000000000000000000e+00,0.000000000000000000e+00
